EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-1.441,3.276,6.029,2.089,0.772,4.277,6.579,7.759,-0.048,0.971,0.248,-0.275,0.977,1.740,93.333,114216.000,1.000
1.646,3.045,3.067,-3.165,-4.130,2.146,4.538,3.878,-0.049,0.972,0.250,-0.214,0.977,1.740,93.333,114217.000,1.000
6.117,1.003,1.123,-4.818,-7.617,0.739,4.705,3.857,-0.048,0.972,0.247,-0.122,0.977,1.740,93.333,114218.000,1.000
7.467,-1.871,-0.019,-4.211,-9.264,0.273,5.955,3.830,-0.047,0.973,0.247,0.000,0.916,1.709,93.333,114219.000,1.000
0.765,-7.307,-4.466,-6.554,-14.086,-4.316,-0.318,-3.896,-0.048,0.973,0.248,-0.031,0.916,1.678,93.333,114220.000,1.000
-10.066,-14.814,-11.834,-12.658,-23.092,-13.943,-15.409,-17.286,-0.046,0.974,0.243,0.000,1.038,1.648,93.333,114221.000,1.000
-14.609,-19.412,-15.857,-17.000,-28.767,-21.107,-25.355,-23.890,-0.048,0.975,0.247,0.000,0.977,1.678,93.333,114222.000,1.000
-10.807,-16.944,-12.000,-14.167,-24.045,-19.472,-19.164,-16.291,-0.047,0.977,0.248,0.061,0.885,1.678,93.333,114223.000,1.000
-6.070,-8.596,-2.499,-5.291,-11.603,-11.371,-4.093,-1.552,-0.045,0.977,0.249,0.153,0.824,1.648,93.333,114224.000,1.000
-4.495,-0.783,4.641,1.820,-2.122,-4.984,4.025,6.086,-0.046,0.977,0.248,0.061,0.732,1.648,93.333,114225.000,1.000
-3.082,1.788,4.109,2.039,-1.565,-4.150,0.568,1.952,-0.046,0.977,0.245,0.092,0.885,1.709,93.333,114226.000,1.000
-0.165,2.654,1.261,0.474,-2.884,-2.823,-2.856,-2.294,-0.046,0.976,0.246,0.092,0.763,1.801,93.333,114227.000,1.000
0.844,6.931,4.517,4.468,2.849,4.577,4.152,4.903,-0.045,0.975,0.246,0.000,0.763,1.740,93.333,114228.000,1.000
-1.831,11.971,12.289,11.668,11.737,12.456,14.142,16.604,-0.045,0.976,0.247,-0.061,0.793,1.678,93.333,114229.000,1.000
-4.019,12.111,16.089,13.534,12.991,11.667,11.539,16.702,-0.046,0.975,0.249,-0.153,0.824,1.587,93.333,114230.000,1.000
-1.741,7.991,13.455,8.170,5.456,3.124,-4.048,4.058,-0.046,0.975,0.247,-0.092,0.763,1.740,93.333,114231.000,1.000
2.181,4.401,9.165,1.534,-1.890,-3.998,-16.571,-7.028,-0.045,0.975,0.246,0.000,0.702,1.709,93.333,114232.000,1.000
2.539,2.394,5.988,-2.585,-3.679,-5.405,-16.203,-8.717,-0.045,0.976,0.244,-0.061,0.671,1.709,93.333,114233.000,1.000
0.353,0.252,3.120,-4.752,-2.140,-4.111,-8.190,-5.561,-0.046,0.978,0.243,-0.092,0.793,1.801,93.333,114234.000,1.000
0.583,-1.128,1.082,-4.835,0.392,-1.961,0.763,-1.423,-0.045,0.978,0.248,-0.122,0.763,1.831,93.333,114235.000,1.000
3.064,-0.523,0.166,-3.310,3.045,0.721,7.539,2.804,-0.045,0.978,0.246,-0.122,0.671,1.770,93.333,114236.000,1.000
4.068,1.042,-0.811,-2.485,4.781,1.992,9.010,4.327,-0.046,0.979,0.246,-0.244,0.641,1.678,93.333,114237.000,1.000
3.368,2.844,-0.987,-2.374,5.973,1.702,6.123,2.804,-0.046,0.978,0.246,-0.305,0.641,1.617,93.333,114238.000,1.000
1.602,3.400,-0.058,-1.721,6.060,1.124,3.032,1.259,-0.046,0.975,0.246,-0.366,0.732,1.556,93.333,114239.000,1.000
-2.083,1.112,-0.551,-1.122,3.405,0.755,1.315,0.857,-0.048,0.976,0.244,-0.458,0.519,1.526,93.333,114240.000,1.000
-4.540,-0.338,-1.696,-0.476,1.010,3.106,2.475,2.330,-0.045,0.976,0.245,-0.275,0.580,1.434,93.333,114241.000,1.000
-0.776,3.780,0.639,2.011,3.570,9.982,8.456,7.528,-0.046,0.977,0.245,-0.275,0.427,1.373,93.333,114242.000,1.000
7.179,10.364,6.082,6.487,9.039,17.002,15.725,14.482,-0.046,0.976,0.247,-0.305,0.397,1.404,93.333,114243.000,1.000
12.241,12.486,9.635,10.245,11.007,18.008,16.787,16.729,-0.044,0.975,0.245,-0.336,0.275,1.526,93.333,114244.000,1.000
11.789,8.494,8.177,10.119,6.713,11.404,8.765,10.791,-0.041,0.974,0.246,-0.427,0.336,1.709,93.333,114245.000,1.000
8.540,2.288,3.006,5.959,-0.702,0.817,-2.839,1.780,-0.042,0.974,0.245,-0.458,0.458,1.831,93.333,114246.000,1.000
4.855,-0.934,-1.296,1.762,-4.528,-6.026,-8.118,-0.795,-0.039,0.972,0.246,-0.641,0.397,1.831,93.333,114247.000,1.000
1.100,0.862,-1.002,0.784,-1.284,-4.494,-3.260,5.431,-0.041,0.971,0.246,-0.580,0.427,1.984,93.333,114248.000,1.000
-1.534,4.405,2.000,1.040,4.119,0.559,3.757,12.131,-0.041,0.969,0.242,-0.610,0.427,2.014,93.333,114249.000,1.000
-1.181,6.065,3.231,-0.546,5.646,3.186,4.269,11.945,-0.040,0.969,0.245,-0.519,0.610,2.014,93.333,114250.000,1.000
1.186,6.640,2.625,-2.749,4.614,4.501,0.281,7.230,-0.039,0.968,0.243,-0.549,0.671,1.984,93.333,114251.000,1.000
3.363,9.624,5.146,-0.801,6.644,8.279,-0.200,5.272,-0.040,0.969,0.243,-0.488,0.793,1.984,93.333,114252.000,1.000
6.451,17.280,14.515,8.741,14.907,16.489,7.573,10.553,-0.039,0.971,0.243,-0.458,0.793,2.045,93.333,114253.000,1.000
11.858,26.717,26.346,21.934,26.302,27.567,21.132,20.787,-0.040,0.973,0.245,-0.427,0.793,2.136,93.333,114254.000,1.000
17.499,31.470,31.715,29.912,34.049,36.175,33.652,30.095,-0.042,0.973,0.243,-0.305,0.793,2.136,93.333,114255.000,1.000
20.953,29.947,29.426,30.196,35.891,39.173,40.912,36.312,-0.042,0.976,0.241,-0.305,0.885,2.136,93.333,114256.000,1.000
20.105,25.725,25.169,26.470,33.299,37.373,39.328,37.313,-0.043,0.978,0.244,-0.336,0.946,2.106,93.333,114257.000,1.000
13.313,20.106,19.923,19.331,25.612,31.027,25.581,28.026,-0.041,0.980,0.245,-0.275,0.916,2.136,93.333,114258.000,1.000
5.062,13.553,12.239,9.634,15.388,22.535,8.927,13.576,-0.040,0.981,0.245,-0.275,1.099,2.075,93.333,114259.000,1.000
2.667,9.534,6.494,3.530,10.404,17.567,4.386,7.817,-0.040,0.980,0.246,-0.305,1.038,2.014,93.333,114260.000,1.000
4.836,10.015,7.319,4.299,13.089,17.660,11.671,13.084,-0.042,0.981,0.244,-0.366,1.129,1.923,93.333,114261.000,1.000
4.756,12.624,11.972,7.535,17.670,19.008,19.554,19.740,-0.042,0.983,0.249,-0.336,1.190,1.831,93.333,114262.000,1.000
2.995,14.395,14.920,8.790,18.891,18.028,20.840,21.305,-0.040,0.984,0.250,-0.397,1.221,1.770,93.333,114263.000,1.000
4.709,14.200,14.576,8.679,16.706,14.052,15.438,18.721,-0.044,0.980,0.247,-0.488,1.221,1.770,93.333,114264.000,1.000
8.487,12.456,12.674,9.317,13.865,9.570,9.766,16.390,-0.042,0.981,0.247,-0.519,1.221,1.678,93.333,114265.000,1.000
9.345,10.506,11.111,11.319,12.908,7.846,10.829,18.056,-0.040,0.981,0.247,-0.549,1.221,1.617,93.333,114266.000,1.000
7.093,8.875,10.324,13.679,14.063,8.663,16.671,22.514,-0.041,0.979,0.247,-0.458,1.190,1.556,93.333,114267.000,1.000
5.039,6.297,8.971,14.023,14.866,8.956,19.623,24.557,-0.041,0.977,0.246,-0.427,1.129,1.465,93.333,114268.000,1.000
3.984,1.599,5.329,10.702,12.646,6.564,16.424,21.663,-0.041,0.977,0.246,-0.427,1.251,1.495,93.333,114269.000,1.000
2.932,-3.132,0.682,5.442,7.973,2.301,8.916,16.404,-0.040,0.976,0.248,-0.214,1.282,1.526,93.333,114270.000,1.000
2.909,-3.366,-0.513,2.258,4.931,0.019,0.881,11.993,-0.042,0.973,0.246,-0.031,1.190,1.617,93.333,114271.000,1.000
4.662,1.428,2.815,2.903,5.939,1.780,-4.373,8.204,-0.039,0.973,0.248,0.061,1.129,1.740,93.333,114272.000,1.000
7.211,7.067,6.636,5.684,9.555,5.504,-5.539,4.498,-0.037,0.971,0.248,0.000,1.129,1.831,93.333,114273.000,1.000
10.126,11.888,9.527,9.121,15.185,10.666,-0.860,4.554,-0.037,0.974,0.250,0.031,1.282,1.831,93.333,114274.000,1.000
12.241,17.165,13.725,12.819,22.919,18.192,9.243,10.249,-0.037,0.974,0.245,0.122,1.251,1.831,93.333,114275.000,1.000
11.768,21.201,17.499,14.729,28.747,24.517,17.289,15.514,-0.037,0.974,0.248,0.153,1.251,1.923,93.333,114276.000,1.000
8.803,20.939,16.350,12.811,28.776,25.764,17.947,15.647,-0.038,0.973,0.248,0.305,1.373,2.075,93.333,114277.000,1.000
5.079,18.025,11.889,9.780,26.498,25.217,17.716,16.309,-0.038,0.973,0.246,0.336,1.251,1.953,93.333,114278.000,1.000
2.760,16.467,10.098,10.413,27.458,28.020,24.584,24.275,-0.038,0.972,0.249,0.305,1.251,1.984,93.333,114279.000,1.000
2.301,15.933,11.691,14.498,30.187,32.507,34.875,36.280,-0.040,0.972,0.247,0.305,1.190,1.984,93.333,114280.000,1.000
1.919,13.361,12.143,17.431,29.566,33.531,39.507,44.016,-0.040,0.971,0.250,0.244,1.221,1.953,93.333,114281.000,1.000
1.067,8.604,9.134,15.919,24.537,29.738,36.924,44.240,-0.039,0.971,0.250,0.305,1.129,1.984,93.333,114282.000,1.000
0.807,3.624,4.245,10.472,17.571,22.536,31.044,39.410,-0.039,0.972,0.247,0.305,1.099,1.984,93.333,114283.000,1.000
1.059,-0.390,-0.041,4.677,11.243,13.272,23.283,33.186,-0.040,0.971,0.247,0.397,1.190,1.923,93.333,114284.000,1.000
0.567,-2.959,-2.739,1.698,7.169,4.579,14.882,28.219,-0.039,0.971,0.245,0.244,1.099,1.801,93.333,114285.000,1.000
-1.416,-4.283,-4.884,0.971,5.387,-0.626,9.665,25.614,-0.037,0.970,0.244,0.214,1.129,1.678,93.333,114286.000,1.000
-3.721,-4.448,-6.726,0.865,5.669,-1.666,10.079,25.514,-0.036,0.971,0.245,0.305,1.160,1.556,93.333,114287.000,1.000
-3.558,-1.984,-6.020,2.371,8.827,1.251,15.157,27.149,-0.038,0.970,0.245,0.305,1.160,1.526,93.333,114288.000,1.000
0.551,4.211,-1.051,7.282,14.824,7.903,22.250,28.392,-0.037,0.972,0.248,0.305,1.099,1.465,93.333,114289.000,1.000
6.303,11.010,6.123,14.161,20.865,15.156,27.838,27.231,-0.038,0.972,0.246,0.305,1.068,1.495,93.333,114290.000,1.000
10.216,11.834,9.984,17.483,21.442,16.110,25.987,20.856,-0.038,0.973,0.244,0.366,1.038,1.465,93.333,114291.000,1.000
11.399,3.761,6.333,12.708,12.524,6.525,11.482,5.607,-0.038,0.975,0.244,0.214,1.068,1.526,93.333,114292.000,1.000
10.365,-7.782,-2.449,2.195,-2.075,-7.975,-11.052,-15.614,-0.035,0.973,0.242,0.214,1.221,1.434,93.333,114293.000,1.000
8.121,-14.423,-10.037,-7.046,-13.179,-16.251,-28.012,-32.096,-0.035,0.975,0.243,0.214,1.221,1.465,93.333,114294.000,1.000
7.212,-13.640,-13.626,-10.780,-16.289,-13.664,-30.609,-36.723,-0.035,0.976,0.242,0.183,1.221,1.465,93.333,114295.000,1.000
7.322,-9.658,-14.860,-10.375,-14.507,-5.504,-22.598,-32.119,-0.035,0.977,0.241,0.122,1.160,1.434,93.333,114296.000,1.000
4.094,-7.282,-15.483,-9.509,-12.780,0.401,-14.064,-24.773,-0.036,0.976,0.244,0.214,1.068,1.434,93.333,114297.000,1.000
-1.766,-7.466,-15.757,-9.594,-12.993,1.052,-10.978,-18.119,-0.037,0.979,0.242,0.214,0.946,1.373,93.333,114298.000,1.000
-2.466,-8.258,-15.322,-8.656,-13.438,-0.610,-10.628,-11.103,-0.036,0.977,0.248,0.153,0.946,1.221,93.333,114299.000,1.000
4.062,-8.592,-14.332,-5.655,-12.373,-1.010,-8.077,-3.163,-0.036,0.978,0.248,0.275,0.977,1.251,93.333,114300.000,1.000
9.408,-10.026,-14.313,-4.172,-11.930,-1.802,-5.476,1.153,-0.035,0.979,0.246,0.244,0.854,1.373,93.333,114301.000,1.000
7.830,-13.440,-16.028,-7.381,-14.549,-6.286,-7.296,-1.270,-0.037,0.979,0.247,0.092,0.885,1.282,93.333,114302.000,1.000
3.622,-15.656,-16.475,-10.913,-16.549,-11.536,-9.179,-4.109,-0.039,0.979,0.249,0.183,0.916,1.251,93.333,114303.000,1.000
2.794,-13.340,-12.390,-8.106,-12.755,-12.123,-3.895,0.274,-0.039,0.979,0.248,0.061,0.793,1.099,93.333,114304.000,1.000
5.470,-9.531,-7.254,-1.979,-6.608,-10.158,4.582,7.953,-0.038,0.979,0.245,-0.031,0.702,1.160,93.333,114305.000,1.000
6.149,-10.882,-8.359,-2.230,-6.965,-13.382,5.075,8.067,-0.039,0.982,0.248,-0.214,0.671,1.282,93.333,114306.000,1.000
1.321,-16.986,-14.915,-9.451,-14.302,-22.760,-3.751,-0.855,-0.040,0.980,0.249,-0.214,0.610,1.190,93.333,114307.000,1.000
-2.553,-18.387,-16.930,-13.180,-18.335,-28.543,-9.819,-7.686,-0.042,0.979,0.249,-0.305,0.549,1.099,93.333,114308.000,1.000
2.234,-9.665,-9.581,-7.909,-12.491,-23.242,-4.410,-4.547,-0.040,0.980,0.247,-0.366,0.458,1.007,93.333,114309.000,1.000
10.001,1.882,-0.353,-0.519,-3.005,-12.363,5.539,2.564,-0.039,0.981,0.246,-0.427,0.244,0.977,93.333,114310.000,1.000
11.287,6.364,1.812,0.795,0.371,-5.974,6.907,3.048,-0.041,0.980,0.245,-0.488,0.244,0.763,93.333,114311.000,1.000
9.106,3.003,-3.531,-4.080,-4.187,-6.149,-3.310,-5.439,-0.040,0.978,0.246,-0.671,0.122,0.702,93.333,114312.000,1.000
9.686,-1.797,-10.184,-9.489,-10.051,-6.762,-13.967,-14.541,-0.040,0.979,0.245,-0.580,0.031,0.671,93.333,114313.000,1.000
11.093,-1.826,-11.409,-9.880,-9.533,-1.883,-13.894,-14.642,-0.040,0.978,0.245,-0.549,0.061,0.641,93.333,114314.000,1.000
10.999,4.124,-5.729,-4.408,-1.976,7.732,-5.359,-6.200,-0.037,0.978,0.243,-0.580,-0.031,0.549,93.333,114315.000,1.000
11.805,11.622,1.602,2.627,6.245,16.816,3.721,2.687,-0.037,0.979,0.247,-0.641,-0.092,0.488,93.333,114316.000,1.000
13.631,14.112,3.374,5.088,7.666,20.225,7.968,4.160,-0.039,0.978,0.246,-0.763,-0.092,0.366,93.333,114317.000,1.000
12.478,8.115,-3.326,-0.477,-0.863,14.919,2.957,-5.229,-0.039,0.977,0.245,-0.641,-0.183,0.275,93.333,114318.000,1.000
7.811,-3.727,-14.317,-10.894,-14.598,2.812,-8.877,-19.469,-0.038,0.976,0.243,-0.702,-0.366,0.244,93.333,114319.000,1.000
3.394,-15.592,-23.038,-19.553,-25.139,-10.099,-17.813,-27.802,-0.039,0.976,0.245,-0.641,-0.366,0.092,93.333,114320.000,1.000
0.444,-23.016,-26.512,-22.814,-28.263,-18.426,-18.150,-26.349,-0.037,0.978,0.247,-0.641,-0.366,-0.031,93.333,114321.000,1.000
-2.691,-24.436,-25.195,-21.110,-25.497,-20.867,-12.830,-19.411,-0.037,0.975,0.243,-0.610,-0.549,0.000,93.333,114322.000,1.000
-7.365,-22.797,-22.321,-18.447,-22.609,-22.400,-10.723,-15.113,-0.036,0.971,0.245,-0.671,-0.519,-0.092,93.333,114323.000,1.000
-14.097,-23.411,-22.250,-19.051,-24.487,-28.271,-17.654,-18.548,-0.037,0.968,0.244,-0.641,-0.671,-0.061,93.333,114324.000,1.000
-21.416,-26.676,-24.957,-21.561,-28.732,-35.056,-27.548,-25.328,-0.036,0.966,0.244,-0.580,-0.549,-0.061,93.333,114325.000,1.000
-24.819,-27.826,-26.230,-21.873,-29.946,-36.389,-31.269,-28.455,-0.036,0.968,0.241,-0.458,-0.427,-0.061,93.333,114326.000,1.000
-20.657,-24.298,-23.770,-19.776,-27.137,-32.529,-28.422,-27.079,-0.033,0.969,0.243,-0.427,-0.519,-0.153,93.333,114327.000,1.000
-13.019,-17.923,-18.262,-16.797,-21.364,-26.688,-21.966,-22.227,-0.034,0.971,0.244,-0.244,-0.549,-0.061,93.333,114328.000,1.000
-10.804,-11.722,-10.894,-12.752,-13.357,-20.675,-13.456,-14.124,-0.034,0.971,0.245,-0.061,-0.580,-0.153,93.333,114329.000,1.000
-13.102,-6.604,-2.196,-7.109,-4.871,-15.892,-6.151,-5.975,-0.033,0.970,0.244,-0.031,-0.519,-0.153,93.333,114330.000,1.000
-8.823,0.005,8.160,0.556,3.148,-11.428,-2.395,-1.740,-0.033,0.971,0.247,0.061,-0.580,-0.092,93.333,114331.000,1.000
3.090,9.526,18.509,8.519,9.770,-5.776,-1.860,-2.768,-0.034,0.972,0.248,0.122,-0.549,-0.122,93.333,114332.000,1.000
10.618,18.569,24.738,12.064,12.239,-0.588,-3.857,-8.373,-0.036,0.972,0.247,0.092,-0.427,-0.122,93.333,114333.000,1.000
10.044,23.575,25.783,10.076,10.402,2.886,-5.957,-14.937,-0.037,0.975,0.247,0.153,-0.458,-0.244,93.333,114334.000,1.000
9.425,24.462,24.509,7.244,7.864,5.630,-5.517,-18.069,-0.037,0.974,0.247,0.000,-0.427,-0.366,93.333,114335.000,1.000
11.767,22.858,22.669,6.570,6.280,7.689,-4.151,-18.198,-0.038,0.973,0.243,0.000,-0.397,-0.519,93.333,114336.000,1.000
13.345,19.253,18.728,5.133,3.011,7.462,-6.423,-19.957,-0.040,0.972,0.244,0.031,-0.427,-0.580,93.333,114337.000,1.000
11.737,12.087,10.567,-0.515,-4.301,3.796,-12.899,-24.632,-0.038,0.972,0.244,0.153,-0.549,-0.824,93.333,114338.000,1.000
6.329,2.014,0.357,-7.335,-12.206,-0.806,-15.873,-26.206,-0.039,0.974,0.248,0.122,-0.549,-0.854,93.333,114339.000,1.000
-0.157,-5.778,-5.819,-9.113,-14.702,-2.084,-9.938,-20.317,-0.039,0.976,0.247,0.122,-0.519,-0.977,93.333,114340.000,1.000
-1.475,-8.239,-5.603,-6.178,-12.011,-1.012,-3.500,-13.480,-0.038,0.978,0.246,0.153,-0.610,-1.038,93.333,114341.000,1.000
2.903,-8.357,-3.039,-4.221,-9.424,-2.319,-5.990,-13.709,-0.039,0.980,0.240,0.092,-0.549,-1.099,93.333,114342.000,1.000
5.564,-9.173,-2.293,-5.162,-9.101,-6.535,-12.736,-18.174,-0.038,0.979,0.244,0.031,-0.641,-1.160,93.333,114343.000,1.000
3.416,-9.205,-2.893,-6.146,-8.877,-9.569,-14.010,-18.707,-0.035,0.981,0.245,0.153,-0.641,-1.129,93.333,114344.000,1.000
2.080,-6.089,-2.042,-4.650,-6.746,-8.945,-8.132,-12.784,-0.037,0.982,0.244,0.000,-0.610,-1.099,93.333,114345.000,1.000
4.414,-1.675,0.108,-1.424,-4.208,-7.525,-1.473,-5.349,-0.036,0.981,0.245,0.000,-0.580,-1.038,93.333,114346.000,1.000
5.112,-0.403,0.014,-0.258,-4.901,-9.799,-0.898,-2.759,-0.037,0.981,0.248,-0.031,-0.488,-0.885,93.333,114347.000,1.000
0.325,-3.578,-3.880,-3.635,-9.143,-15.334,-6.246,-5.492,-0.036,0.983,0.246,-0.092,-0.519,-0.793,93.333,114348.000,1.000
-5.184,-7.889,-8.347,-8.397,-12.358,-18.753,-11.213,-8.202,-0.036,0.982,0.244,-0.214,-0.458,-0.702,93.333,114349.000,1.000
-6.605,-9.766,-9.804,-9.901,-10.983,-16.365,-11.551,-7.273,-0.037,0.982,0.245,-0.214,-0.427,-0.671,93.333,114350.000,1.000
-6.794,-9.025,-8.937,-8.555,-6.865,-9.791,-8.200,-4.347,-0.038,0.980,0.248,-0.305,-0.458,-0.580,93.333,114351.000,1.000
-8.038,-7.391,-8.139,-7.285,-3.431,-2.244,-2.858,-1.775,-0.041,0.980,0.246,-0.336,-0.458,-0.427,93.333,114352.000,1.000
-8.094,-7.262,-8.876,-8.063,-2.759,3.200,1.619,-1.134,-0.040,0.979,0.247,-0.305,-0.549,-0.458,93.333,114353.000,1.000
-7.507,-10.785,-12.322,-12.055,-6.192,3.216,0.241,-4.176,-0.041,0.978,0.245,-0.336,-0.549,-0.305,93.333,114354.000,1.000
-7.756,-15.496,-16.792,-16.624,-11.214,-0.163,-4.997,-8.458,-0.043,0.978,0.246,-0.305,-0.488,-0.183,93.333,114355.000,1.000
-6.140,-15.682,-17.851,-16.619,-12.281,0.202,-5.027,-8.328,-0.042,0.977,0.247,-0.427,-0.549,-0.122,93.333,114356.000,1.000
-1.995,-10.652,-14.749,-12.090,-9.185,4.973,0.383,-4.247,-0.042,0.976,0.246,-0.458,-0.610,-0.061,93.333,114357.000,1.000
-0.847,-7.092,-12.823,-9.478,-8.893,5.071,-0.069,-4.241,-0.044,0.977,0.247,-0.488,-0.519,-0.061,93.333,114358.000,1.000
-4.983,-10.163,-16.170,-12.868,-15.188,-4.511,-10.240,-11.553,-0.042,0.976,0.249,-0.488,-0.488,0.061,93.333,114359.000,1.000
-8.642,-15.129,-20.954,-18.007,-21.591,-15.499,-19.294,-17.976,-0.042,0.974,0.245,-0.519,-0.519,0.031,93.333,114360.000,1.000
-9.377,-14.542,-21.326,-19.201,-20.758,-18.491,-19.053,-16.191,-0.040,0.974,0.242,-0.488,-0.702,0.000,93.333,114361.000,1.000
-11.314,-8.530,-16.307,-15.683,-13.367,-13.929,-11.393,-7.817,-0.038,0.974,0.243,-0.458,-0.580,0.031,93.333,114362.000,1.000
-13.914,-1.593,-7.749,-8.873,-3.701,-6.443,-0.641,2.352,-0.039,0.972,0.248,-0.458,-0.488,0.031,93.333,114363.000,1.000
-12.231,2.289,0.058,-2.378,3.291,-0.969,4.934,7.300,-0.039,0.973,0.250,-0.427,-0.488,0.061,93.333,114364.000,1.000
-7.458,1.332,2.618,-0.427,4.334,-0.712,-0.344,2.424,-0.041,0.974,0.244,-0.366,-0.427,0.061,93.333,114365.000,1.000
-5.034,-0.146,3.277,-0.132,4.621,-0.275,-4.774,-3.289,-0.039,0.973,0.246,-0.336,-0.366,0.122,93.333,114366.000,1.000
-5.201,4.093,9.305,5.251,11.601,7.904,5.633,3.017,-0.038,0.974,0.248,-0.305,-0.214,0.153,93.333,114367.000,1.000
-4.037,11.375,17.983,13.786,20.528,18.646,21.689,16.636,-0.038,0.972,0.244,-0.305,-0.244,0.183,93.333,114368.000,1.000
-1.542,11.970,17.883,15.097,18.483,18.926,21.711,18.645,-0.038,0.971,0.247,-0.214,-0.122,0.275,93.333,114369.000,1.000
-1.861,2.992,5.682,4.869,3.263,6.899,2.608,2.359,-0.038,0.972,0.246,-0.244,-0.061,0.305,93.333,114370.000,1.000
-5.646,-5.953,-6.962,-7.213,-10.927,-4.184,-15.178,-15.161,-0.039,0.973,0.243,-0.275,0.031,0.336,93.333,114371.000,1.000
-7.817,-4.418,-7.457,-9.212,-10.358,-2.595,-14.773,-15.887,-0.040,0.973,0.244,-0.397,-0.061,0.275,93.333,114372.000,1.000
-4.829,5.683,2.843,-1.329,2.422,8.773,-0.599,-2.958,-0.038,0.975,0.245,-0.397,-0.061,0.305,93.333,114373.000,1.000
0.823,14.442,13.471,8.119,15.312,19.575,14.530,9.744,-0.038,0.975,0.242,-0.397,0.031,0.336,93.333,114374.000,1.000
2.513,15.683,17.183,13.073,20.360,23.016,22.676,14.631,-0.036,0.976,0.248,-0.397,0.000,0.214,93.333,114375.000,1.000
-4.758,8.931,12.977,11.628,16.389,16.993,20.067,11.076,-0.036,0.976,0.248,-0.366,0.000,0.244,93.333,114376.000,1.000
-15.603,-1.651,5.421,6.378,8.150,5.880,10.582,3.997,-0.040,0.975,0.247,-0.458,0.183,0.275,93.333,114377.000,1.000
-18.376,-9.091,1.104,2.888,2.903,-1.255,4.404,1.009,-0.037,0.975,0.247,-0.580,0.183,0.275,93.333,114378.000,1.000
-11.707,-10.989,0.881,3.011,2.017,-2.376,3.316,3.210,-0.039,0.974,0.246,-0.488,0.305,0.244,93.333,114379.000,1.000
-5.730,-10.732,0.887,3.838,1.252,-3.403,0.770,5.146,-0.041,0.975,0.245,-0.580,0.366,0.366,93.333,114380.000,1.000
-6.157,-9.297,1.355,4.298,-0.161,-5.548,-3.121,4.576,-0.040,0.976,0.248,-0.610,0.366,0.305,93.333,114381.000,1.000
-6.522,-3.921,5.887,6.692,1.138,-3.978,-2.263,4.148,-0.039,0.976,0.247,-0.519,0.458,0.244,93.333,114382.000,1.000
0.120,4.387,13.052,11.158,4.934,1.387,3.081,4.677,-0.039,0.976,0.246,-0.580,0.488,0.183,93.333,114383.000,1.000
9.932,10.026,16.854,14.158,6.618,4.170,5.834,3.748,-0.041,0.979,0.246,-0.671,0.519,0.122,93.333,114384.000,1.000
16.668,10.144,14.975,12.781,4.019,1.142,1.858,-0.196,-0.040,0.980,0.247,-0.732,0.549,0.214,93.333,114385.000,1.000
20.599,8.004,11.979,8.688,0.933,-3.016,-4.968,-5.340,-0.041,0.980,0.246,-0.732,0.610,0.214,93.333,114386.000,1.000
22.224,8.254,13.002,6.618,2.543,-2.604,-7.305,-7.258,-0.039,0.977,0.246,-0.702,0.702,0.153,93.333,114387.000,1.000
20.197,10.791,16.174,7.635,8.053,1.855,-3.119,-4.452,-0.039,0.977,0.248,-0.763,0.702,0.122,93.333,114388.000,1.000
17.666,11.800,16.211,8.208,11.575,5.992,1.796,-1.809,-0.040,0.976,0.245,-0.702,0.702,0.061,93.333,114389.000,1.000
16.904,8.932,12.134,6.010,9.427,6.162,0.409,-4.983,-0.038,0.976,0.248,-0.702,0.854,0.031,93.333,114390.000,1.000
11.738,3.204,6.163,1.553,3.120,1.370,-7.543,-13.624,-0.038,0.978,0.247,-0.732,0.854,-0.031,93.333,114391.000,1.000
-0.897,-2.209,0.099,-3.749,-3.234,-4.735,-15.219,-22.286,-0.038,0.976,0.249,-0.702,0.916,-0.061,93.333,114392.000,1.000
-12.437,-5.732,-5.312,-8.763,-7.361,-7.330,-16.596,-26.107,-0.037,0.976,0.248,-0.610,1.038,-0.061,93.333,114393.000,1.000
-16.654,-8.895,-9.884,-12.160,-9.346,-6.172,-10.955,-23.049,-0.035,0.977,0.248,-0.610,1.160,-0.122,93.333,114394.000,1.000
-17.501,-12.291,-13.028,-12.719,-9.438,-4.785,-2.962,-15.105,-0.037,0.977,0.250,-0.549,1.282,-0.061,93.333,114395.000,1.000
-19.005,-14.352,-14.475,-12.135,-9.156,-6.443,-1.074,-9.237,-0.039,0.977,0.248,-0.610,1.312,-0.122,93.333,114396.000,1.000
-20.025,-14.258,-14.784,-12.993,-10.146,-10.503,-6.626,-9.148,-0.038,0.976,0.247,-0.610,1.465,-0.092,93.333,114397.000,1.000
-19.672,-13.041,-14.617,-14.096,-11.357,-13.613,-10.177,-9.317,-0.039,0.975,0.250,-0.641,1.556,-0.153,93.333,114398.000,1.000
-17.729,-12.460,-15.035,-13.220,-11.745,-15.148,-6.831,-4.309,-0.041,0.975,0.250,-0.793,1.526,-0.122,93.333,114399.000,1.000
