EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-8.690,-10.789,-13.332,-5.769,9.956,-0.398,7.623,10.949,0.089,0.972,0.261,0.061,0.183,0.305,93.333,40662.000,1.000
-2.014,-4.949,-6.501,-1.176,11.773,3.855,13.166,14.411,0.089,0.972,0.261,0.153,0.214,0.244,93.333,40663.000,1.000
0.751,-2.734,-2.990,-1.667,11.833,0.941,4.029,8.424,0.089,0.968,0.264,0.122,0.336,0.275,93.333,40664.000,1.000
-0.990,-4.282,-3.217,-4.348,11.068,-6.069,-10.818,-2.897,0.089,0.969,0.263,0.031,0.275,0.275,93.333,40665.000,1.000
0.055,-3.559,-1.653,-3.337,10.572,-6.972,-12.661,-6.785,0.089,0.969,0.263,0.031,0.305,0.305,93.333,40666.000,1.000
7.918,2.247,4.077,2.882,11.324,0.718,1.265,0.516,0.087,0.969,0.262,0.031,0.275,0.336,93.333,40667.000,1.000
17.138,8.986,10.107,8.440,13.503,8.183,14.016,8.600,0.088,0.968,0.265,-0.061,0.214,0.305,93.333,40668.000,1.000
20.111,10.729,11.607,6.213,14.589,6.903,10.469,4.905,0.089,0.968,0.266,0.031,0.244,0.305,93.333,40669.000,1.000
15.254,6.981,8.639,-2.338,10.811,-0.510,-2.909,-9.304,0.089,0.968,0.264,0.031,0.183,0.275,93.333,40670.000,1.000
8.026,3.669,6.540,-7.498,2.394,-4.754,-8.609,-19.574,0.087,0.969,0.264,0.061,0.092,0.336,93.333,40671.000,1.000
6.549,5.271,9.010,-4.619,-5.077,-2.753,-3.337,-17.222,0.088,0.970,0.262,0.061,0.153,0.427,93.333,40672.000,1.000
11.659,8.585,12.593,-0.656,-6.605,-0.152,1.245,-8.925,0.089,0.969,0.262,0.092,0.244,0.366,93.333,40673.000,1.000
14.558,8.109,12.095,-1.661,-3.440,-1.583,-1.824,-4.126,0.091,0.970,0.263,0.092,0.214,0.397,93.333,40674.000,1.000
10.304,4.716,8.698,-3.214,-0.842,-3.711,-6.091,-2.110,0.088,0.969,0.260,0.153,0.061,0.366,93.333,40675.000,1.000
4.258,2.260,5.711,-1.975,-1.900,-2.079,-4.212,1.741,0.089,0.968,0.263,0.092,0.000,0.427,93.333,40676.000,1.000
0.951,-0.803,1.311,-3.115,-5.271,-0.590,-1.509,4.666,0.090,0.968,0.267,0.092,0.061,0.275,93.333,40677.000,1.000
0.340,-6.003,-4.877,-6.491,-6.635,-3.658,-4.998,4.013,0.092,0.968,0.267,0.061,0.153,0.397,93.333,40678.000,1.000
3.494,-7.802,-6.613,-2.583,-2.604,-5.143,-6.828,7.306,0.092,0.969,0.262,0.183,0.122,0.458,93.333,40679.000,1.000
7.675,-3.712,-2.455,8.174,3.955,0.352,1.831,18.264,0.089,0.969,0.263,0.214,0.122,0.427,93.333,40680.000,1.000
6.567,-0.100,0.588,12.403,6.583,6.520,12.916,26.164,0.091,0.970,0.263,0.092,0.244,0.336,93.333,40681.000,1.000
2.816,0.326,0.746,7.485,4.581,7.822,16.389,24.098,0.091,0.972,0.261,0.061,0.275,0.366,93.333,40682.000,1.000
3.670,1.637,2.861,4.750,2.878,7.134,15.719,19.831,0.091,0.973,0.265,0.061,0.214,0.427,93.333,40683.000,1.000
7.837,4.035,6.609,7.968,3.897,6.537,16.130,19.852,0.091,0.974,0.262,0.061,0.275,0.305,93.333,40684.000,1.000
10.399,4.383,7.820,10.632,5.380,5.111,15.580,20.395,0.088,0.974,0.265,0.031,0.336,0.244,93.333,40685.000,1.000
12.248,4.694,8.135,10.941,4.592,4.758,13.798,18.318,0.086,0.973,0.262,-0.061,0.275,0.214,93.333,40686.000,1.000
16.874,10.236,13.761,14.152,2.867,9.154,15.200,16.810,0.087,0.972,0.261,0.031,0.244,0.214,93.333,40687.000,1.000
23.911,21.568,26.263,22.277,4.588,18.273,20.491,17.519,0.088,0.969,0.259,0.061,0.244,0.244,93.333,40688.000,1.000
30.494,32.772,38.665,28.727,9.496,26.431,23.612,15.944,0.090,0.970,0.261,0.092,0.275,0.183,93.333,40689.000,1.000
33.861,35.806,40.669,24.001,11.303,26.132,17.205,6.689,0.093,0.969,0.260,0.061,0.366,0.305,93.333,40690.000,1.000
31.439,28.432,29.953,8.419,7.725,17.387,3.008,-8.106,0.092,0.971,0.262,0.092,0.397,0.336,93.333,40691.000,1.000
25.695,19.419,18.164,-2.647,5.126,10.745,-5.074,-16.881,0.093,0.969,0.261,0.092,0.397,0.427,93.333,40692.000,1.000
25.042,18.592,17.768,3.979,8.419,13.720,2.039,-10.691,0.094,0.969,0.262,0.122,0.488,0.580,93.333,40693.000,1.000
29.466,21.212,23.562,18.950,11.315,18.324,13.630,2.996,0.092,0.969,0.261,0.092,0.549,0.641,93.333,40694.000,1.000
27.966,14.728,20.449,22.656,5.423,11.923,12.791,8.078,0.090,0.968,0.264,0.153,0.580,0.732,93.333,40695.000,1.000
19.061,0.428,7.930,14.374,-4.547,-3.146,-0.145,2.090,0.089,0.966,0.262,0.092,0.641,0.702,93.333,40696.000,1.000
12.903,-9.122,-1.674,7.205,-8.342,-14.290,-11.372,-4.212,0.088,0.967,0.260,0.092,0.641,0.671,93.333,40697.000,1.000
11.688,-11.225,-4.848,2.839,-6.926,-18.170,-14.656,-6.086,0.089,0.968,0.260,0.092,0.702,0.702,93.333,40698.000,1.000
9.019,-13.137,-7.440,-3.714,-7.285,-19.777,-13.352,-5.332,0.089,0.968,0.259,-0.031,0.671,0.580,93.333,40699.000,1.000
3.061,-17.369,-11.784,-10.358,-9.201,-20.928,-12.593,-2.976,0.088,0.968,0.257,0.061,0.580,0.732,93.333,40700.000,1.000
-2.532,-19.445,-14.684,-12.924,-8.325,-19.881,-15.685,-0.769,0.088,0.968,0.256,0.000,0.610,0.702,93.333,40701.000,1.000
-4.956,-15.069,-11.663,-8.955,-4.865,-14.358,-17.767,2.436,0.090,0.969,0.255,0.031,0.488,0.610,93.333,40702.000,1.000
-2.442,-5.922,-2.952,0.560,-1.669,-5.165,-12.214,9.314,0.089,0.971,0.257,0.031,0.549,0.671,93.333,40703.000,1.000
5.464,1.379,4.382,7.863,0.615,2.319,-2.796,15.778,0.091,0.972,0.259,-0.031,0.610,0.671,93.333,40704.000,1.000
12.366,3.401,5.664,7.604,1.579,4.886,3.966,16.757,0.090,0.972,0.258,-0.092,0.671,0.671,93.333,40705.000,1.000
11.193,4.435,6.215,6.280,1.195,6.059,8.881,15.265,0.090,0.972,0.260,-0.092,0.580,0.549,93.333,40706.000,1.000
7.391,9.967,12.709,11.386,2.055,10.552,14.713,16.080,0.089,0.974,0.262,-0.183,0.671,0.641,93.333,40707.000,1.000
9.996,17.681,21.145,17.529,3.679,16.800,19.162,16.542,0.086,0.977,0.264,-0.122,0.702,0.610,93.333,40708.000,1.000
15.211,21.354,23.398,15.268,1.992,19.847,19.232,12.213,0.088,0.976,0.264,-0.153,0.610,0.366,93.333,40709.000,1.000
14.612,21.481,21.113,7.227,-1.859,20.022,18.087,6.221,0.085,0.977,0.260,-0.397,0.580,0.397,93.333,40710.000,1.000
11.435,23.272,21.642,4.316,-2.436,21.620,20.288,4.263,0.084,0.978,0.262,-0.458,0.519,0.366,93.333,40711.000,1.000
14.658,27.172,25.778,10.186,1.308,25.037,24.296,6.438,0.087,0.976,0.262,-0.519,0.397,0.275,93.333,40712.000,1.000
21.988,28.593,28.359,16.984,4.734,26.198,25.984,9.714,0.085,0.973,0.261,-0.610,0.458,0.122,93.333,40713.000,1.000
23.689,25.315,26.282,16.520,4.810,23.011,24.912,12.320,0.086,0.971,0.263,-0.580,0.305,0.153,93.333,40714.000,1.000
18.738,20.096,20.571,10.652,4.142,17.796,21.778,13.025,0.088,0.969,0.265,-0.702,0.305,0.153,93.333,40715.000,1.000
13.310,15.955,13.723,7.041,5.449,12.731,15.515,11.470,0.089,0.971,0.265,-0.732,0.214,0.122,93.333,40716.000,1.000
10.605,12.129,7.557,8.405,7.985,6.499,6.607,8.723,0.088,0.969,0.264,-0.702,0.153,0.183,93.333,40717.000,1.000
10.080,5.940,2.158,10.951,10.241,-2.584,-2.474,4.036,0.088,0.969,0.266,-0.671,0.122,0.305,93.333,40718.000,1.000
8.933,-1.937,-2.676,11.499,11.913,-11.697,-9.515,-3.526,0.090,0.969,0.263,-0.702,0.092,0.397,93.333,40719.000,1.000
3.697,-7.858,-6.331,10.393,13.795,-16.379,-12.814,-9.857,0.093,0.968,0.263,-0.702,0.153,0.366,93.333,40720.000,1.000
-5.010,-12.159,-10.149,7.283,15.234,-18.072,-13.879,-10.294,0.090,0.968,0.263,-0.702,0.092,0.305,93.333,40721.000,1.000
-11.150,-18.380,-16.608,1.349,13.960,-21.270,-17.201,-6.332,0.091,0.968,0.262,-0.641,0.183,0.305,93.333,40722.000,1.000
-10.894,-24.255,-23.232,-3.457,11.154,-22.985,-20.031,-0.266,0.090,0.969,0.264,-0.610,0.214,0.458,93.333,40723.000,1.000
-8.024,-23.676,-24.630,-3.402,10.551,-16.985,-14.328,8.211,0.091,0.967,0.266,-0.641,0.183,0.580,93.333,40724.000,1.000
-6.927,-17.442,-20.641,-2.292,12.176,-7.549,-4.567,14.592,0.091,0.966,0.266,-0.580,0.153,0.671,93.333,40725.000,1.000
-6.873,-11.992,-15.319,-3.253,13.342,-3.909,-2.316,12.860,0.091,0.965,0.267,-0.458,0.183,0.732,93.333,40726.000,1.000
-5.714,-9.709,-10.915,-2.772,13.296,-5.621,-5.464,7.093,0.092,0.965,0.267,-0.397,0.031,0.549,93.333,40727.000,1.000
-2.006,-7.545,-6.973,0.546,12.670,-6.095,-3.934,5.684,0.091,0.966,0.266,-0.366,0.000,0.549,93.333,40728.000,1.000
4.134,-3.147,-2.938,2.108,11.376,-3.624,2.341,7.778,0.091,0.966,0.264,-0.427,0.061,0.458,93.333,40729.000,1.000
9.349,2.120,0.351,-1.434,10.114,-0.798,5.495,6.514,0.092,0.965,0.263,-0.336,0.153,0.427,93.333,40730.000,1.000
10.671,5.551,1.842,-7.446,10.833,1.037,2.981,0.159,0.091,0.965,0.261,-0.305,0.153,0.244,93.333,40731.000,1.000
9.312,5.811,1.183,-11.997,13.279,1.568,-0.396,-7.784,0.091,0.966,0.264,-0.214,0.214,0.092,93.333,40732.000,1.000
7.474,3.491,-1.652,-15.291,14.804,0.194,-1.419,-15.544,0.090,0.966,0.266,-0.183,0.214,0.092,93.333,40733.000,1.000
5.718,1.304,-4.880,-17.500,14.603,-0.697,-0.665,-23.113,0.090,0.966,0.267,-0.092,0.336,0.031,93.333,40734.000,1.000
5.296,3.166,-4.509,-14.904,14.150,3.638,3.300,-26.808,0.092,0.965,0.267,-0.061,0.336,-0.031,93.333,40735.000,1.000
6.592,9.134,0.565,-7.155,12.664,11.403,10.051,-23.540,0.092,0.964,0.264,0.092,0.427,-0.092,93.333,40736.000,1.000
6.647,13.962,6.693,0.605,7.265,14.949,13.510,-17.257,0.093,0.964,0.263,0.092,0.458,-0.153,93.333,40737.000,1.000
4.784,14.260,10.468,5.542,-0.720,12.825,11.473,-12.302,0.092,0.965,0.265,0.183,0.488,-0.275,93.333,40738.000,1.000
5.652,11.636,10.680,7.606,-5.525,9.339,7.127,-8.455,0.093,0.966,0.265,0.153,0.458,-0.244,93.333,40739.000,1.000
10.592,8.598,8.323,7.836,-4.869,6.077,1.855,-4.295,0.093,0.966,0.268,0.214,0.519,-0.244,93.333,40740.000,1.000
13.859,6.819,6.869,9.773,-2.111,3.868,-2.453,1.872,0.092,0.968,0.265,0.244,0.610,-0.244,93.333,40741.000,1.000
11.529,6.841,7.804,14.425,-0.142,4.601,-2.636,9.895,0.092,0.970,0.264,0.275,0.671,-0.153,93.333,40742.000,1.000
5.798,6.062,7.473,16.736,-0.382,5.427,-1.079,15.370,0.092,0.971,0.265,0.366,0.763,-0.183,93.333,40743.000,1.000
0.572,1.347,2.734,12.666,-4.608,1.317,-3.356,15.536,0.090,0.969,0.263,0.305,0.702,-0.092,93.333,40744.000,1.000
-2.206,-5.531,-3.924,5.400,-11.150,-5.806,-9.155,13.518,0.087,0.971,0.266,0.244,0.671,-0.031,93.333,40745.000,1.000
-3.494,-9.694,-8.395,-0.482,-14.433,-8.878,-11.432,13.290,0.086,0.972,0.266,0.214,0.671,-0.031,93.333,40746.000,1.000
-4.496,-9.159,-9.698,-5.772,-11.973,-4.834,-4.295,15.532,0.086,0.972,0.264,0.122,0.610,-0.122,93.333,40747.000,1.000
-6.130,-7.506,-9.988,-12.272,-8.578,0.217,5.602,16.011,0.085,0.972,0.262,0.153,0.580,-0.031,93.333,40748.000,1.000
-8.897,-8.637,-10.678,-17.076,-8.980,-1.794,5.151,10.329,0.086,0.971,0.265,0.183,0.488,0.000,93.333,40749.000,1.000
-9.915,-9.555,-8.598,-15.343,-9.850,-7.224,-1.716,4.595,0.085,0.972,0.266,0.153,0.397,0.000,93.333,40750.000,1.000
-7.369,-6.616,-1.829,-6.854,-7.559,-7.254,-0.895,7.203,0.085,0.972,0.264,0.153,0.397,0.061,93.333,40751.000,1.000
-4.637,-2.991,4.954,2.816,-5.436,-3.727,5.613,13.213,0.085,0.973,0.265,0.153,0.366,0.092,93.333,40752.000,1.000
-2.874,-1.342,8.099,8.095,-6.164,-2.228,8.115,14.147,0.084,0.971,0.266,0.031,0.214,0.153,93.333,40753.000,1.000
0.834,-0.347,8.824,8.130,-8.322,-1.916,6.352,10.169,0.086,0.972,0.264,-0.061,0.275,0.153,93.333,40754.000,1.000
4.709,-0.876,7.433,5.424,-10.670,-1.896,2.498,3.305,0.087,0.972,0.265,-0.092,0.214,0.214,93.333,40755.000,1.000
3.175,-4.517,3.415,1.359,-11.870,-3.424,-3.347,-6.836,0.083,0.971,0.267,-0.061,0.153,0.183,93.333,40756.000,1.000
-1.908,-8.252,-0.415,-4.313,-11.178,-4.628,-8.453,-18.983,0.085,0.971,0.265,-0.092,0.031,0.122,93.333,40757.000,1.000
-2.873,-8.034,-0.663,-9.247,-10.434,-2.605,-8.780,-28.875,0.084,0.973,0.265,-0.153,0.000,0.305,93.333,40758.000,1.000
0.921,-4.503,1.906,-9.237,-10.254,1.559,-4.518,-32.401,0.083,0.970,0.264,-0.153,-0.122,0.214,93.333,40759.000,1.000
4.094,-0.997,4.492,-3.696,-8.720,4.617,-0.649,-29.076,0.085,0.973,0.265,-0.061,-0.275,0.214,93.333,40760.000,1.000
5.266,0.913,6.355,3.659,-6.352,6.050,0.415,-21.181,0.086,0.972,0.267,-0.061,-0.183,0.183,93.333,40761.000,1.000
5.404,0.682,7.239,7.579,-6.814,6.472,-0.486,-12.584,0.086,0.969,0.264,-0.061,-0.305,0.244,93.333,40762.000,1.000
3.673,-2.058,6.257,5.576,-10.917,3.698,-5.637,-7.901,0.087,0.970,0.264,-0.092,-0.244,0.305,93.333,40763.000,1.000
1.415,-5.102,4.701,2.110,-14.218,-3.060,-14.582,-6.548,0.088,0.968,0.262,0.000,-0.214,0.214,93.333,40764.000,1.000
1.006,-5.478,4.628,2.774,-13.197,-9.427,-19.291,-2.955,0.088,0.968,0.261,0.031,-0.336,0.183,93.333,40765.000,1.000
0.208,-4.143,4.926,5.474,-11.007,-12.087,-16.531,2.667,0.090,0.970,0.264,0.092,-0.153,0.214,93.333,40766.000,1.000
-3.907,-4.835,2.742,3.982,-13.743,-13.696,-13.738,3.302,0.091,0.969,0.266,0.061,-0.153,0.275,93.333,40767.000,1.000
-7.810,-8.534,-1.757,-2.189,-20.370,-16.982,-14.715,-1.749,0.089,0.971,0.267,0.000,-0.153,0.366,93.333,40768.000,1.000
-6.830,-12.224,-5.270,-6.836,-22.138,-20.093,-13.493,-4.313,0.091,0.970,0.265,0.122,-0.092,0.366,93.333,40769.000,1.000
-3.903,-14.758,-7.474,-7.951,-16.462,-23.544,-10.542,-2.982,0.092,0.969,0.264,0.092,-0.153,0.366,93.333,40770.000,1.000
-4.059,-18.215,-10.890,-10.203,-11.241,-31.734,-15.184,-5.935,0.091,0.969,0.264,0.122,-0.122,0.366,93.333,40771.000,1.000
-5.135,-20.631,-13.025,-12.520,-10.790,-41.018,-24.779,-13.175,0.093,0.965,0.264,0.153,-0.092,0.366,93.333,40772.000,1.000
-2.483,-16.816,-8.741,-8.768,-10.650,-40.117,-24.882,-14.635,0.093,0.964,0.260,0.153,-0.031,0.336,93.333,40773.000,1.000
2.898,-6.978,1.053,0.288,-7.963,-26.047,-11.108,-6.623,0.095,0.965,0.258,0.214,0.092,0.336,93.333,40774.000,1.000
7.309,4.456,11.454,9.866,-4.634,-7.496,6.218,4.406,0.094,0.966,0.258,0.305,0.183,0.397,93.333,40775.000,1.000
9.316,14.477,18.757,17.118,-2.422,6.424,15.147,10.357,0.093,0.969,0.259,0.305,0.366,0.519,93.333,40776.000,1.000
7.801,20.553,20.745,18.617,-2.817,13.965,15.101,9.111,0.095,0.968,0.259,0.366,0.397,0.641,93.333,40777.000,1.000
3.205,20.756,18.073,14.004,-5.711,18.693,14.971,5.397,0.093,0.970,0.258,0.305,0.519,0.549,93.333,40778.000,1.000
-0.116,17.321,14.441,9.606,-6.642,22.939,16.658,2.300,0.095,0.969,0.260,0.336,0.641,0.580,93.333,40779.000,1.000
1.409,17.465,15.192,12.456,-2.007,28.987,18.426,1.373,0.093,0.970,0.261,0.153,0.732,0.702,93.333,40780.000,1.000
7.611,27.004,24.367,23.410,5.799,40.479,26.630,8.191,0.093,0.969,0.261,0.183,0.916,0.702,93.333,40781.000,1.000
14.309,39.101,35.760,33.497,10.222,51.097,37.610,19.572,0.090,0.968,0.260,0.305,0.946,0.702,93.333,40782.000,1.000
15.116,39.880,36.422,32.726,6.255,47.851,35.211,21.675,0.087,0.970,0.261,0.153,1.038,0.488,93.333,40783.000,1.000
9.361,29.495,25.890,24.295,-3.034,33.039,20.931,13.448,0.087,0.970,0.261,0.092,1.038,0.397,93.333,40784.000,1.000
3.513,20.680,15.539,16.826,-9.155,20.612,10.045,6.610,0.086,0.970,0.259,-0.092,1.068,0.244,93.333,40785.000,1.000
1.137,18.045,9.853,10.194,-9.614,14.041,4.282,3.657,0.085,0.969,0.261,-0.031,0.946,0.153,93.333,40786.000,1.000
-0.817,15.163,4.657,1.855,-8.725,6.596,-3.774,-1.965,0.086,0.968,0.261,-0.061,0.946,-0.031,93.333,40787.000,1.000
-4.974,7.368,-2.334,-5.475,-8.239,-5.030,-15.669,-12.433,0.087,0.968,0.260,0.000,0.793,0.000,93.333,40788.000,1.000
-10.188,-2.702,-9.487,-8.785,-7.779,-17.162,-28.236,-24.032,0.086,0.969,0.259,0.000,0.854,-0.122,93.333,40789.000,1.000
-14.841,-9.739,-14.842,-9.626,-8.374,-24.346,-37.363,-32.595,0.087,0.972,0.256,0.000,0.732,-0.031,93.333,40790.000,1.000
-18.643,-11.572,-17.652,-12.362,-7.771,-24.972,-38.812,-35.954,0.089,0.971,0.258,-0.031,0.732,-0.092,93.333,40791.000,1.000
-20.931,-9.685,-17.620,-17.171,-2.937,-21.195,-31.011,-33.209,0.087,0.971,0.261,-0.122,0.702,0.000,93.333,40792.000,1.000
-20.416,-7.135,-15.836,-19.357,1.690,-16.428,-20.017,-26.698,0.087,0.971,0.264,-0.122,0.702,0.122,93.333,40793.000,1.000
-18.374,-6.802,-15.529,-18.322,0.323,-13.790,-15.766,-22.718,0.086,0.972,0.261,-0.153,0.671,0.305,93.333,40794.000,1.000
-16.588,-7.045,-15.742,-15.925,-2.907,-11.126,-16.166,-21.983,0.086,0.972,0.263,-0.153,0.671,0.366,93.333,40795.000,1.000
-13.577,-2.530,-10.068,-9.270,-1.034,-2.036,-7.673,-16.171,0.086,0.972,0.263,-0.183,0.580,0.458,93.333,40796.000,1.000
-8.804,5.404,0.602,0.971,2.414,11.439,10.804,-3.469,0.085,0.973,0.261,-0.244,0.519,0.580,93.333,40797.000,1.000
-5.311,8.045,5.936,6.084,0.105,17.959,23.111,4.565,0.085,0.974,0.261,-0.122,0.488,0.702,93.333,40798.000,1.000
-4.520,3.359,2.822,3.364,-5.516,13.819,20.412,0.907,0.087,0.973,0.264,-0.275,0.336,0.824,93.333,40799.000,1.000
-4.464,-0.789,-0.366,0.979,-7.214,7.310,11.437,-6.188,0.085,0.972,0.264,-0.183,0.305,0.793,93.333,40800.000,1.000
-3.917,0.047,1.072,3.620,-4.895,4.103,5.667,-7.343,0.086,0.971,0.263,-0.183,0.183,0.793,93.333,40801.000,1.000
-2.847,2.548,3.452,6.130,-3.454,2.381,4.167,-3.003,0.084,0.973,0.260,-0.305,0.122,0.763,93.333,40802.000,1.000
-0.445,5.309,5.820,6.146,-4.340,2.317,7.116,4.215,0.085,0.973,0.262,-0.397,0.092,0.671,93.333,40803.000,1.000
2.640,10.854,11.831,9.593,-5.747,7.023,15.739,15.294,0.086,0.973,0.261,-0.336,-0.092,0.641,93.333,40804.000,1.000
4.600,17.820,20.117,16.987,-6.738,13.973,25.705,27.555,0.088,0.973,0.264,-0.366,-0.031,0.732,93.333,40805.000,1.000
6.257,21.415,24.930,20.308,-6.274,15.631,26.227,30.990,0.089,0.971,0.264,-0.305,-0.122,0.732,93.333,40806.000,1.000
10.804,22.645,26.469,19.065,-1.737,11.697,14.071,21.997,0.090,0.969,0.263,-0.366,-0.153,0.671,93.333,40807.000,1.000
18.798,26.758,29.061,20.000,5.118,11.087,2.866,12.102,0.089,0.971,0.262,-0.275,-0.122,0.549,93.333,40808.000,1.000
23.472,30.509,29.492,19.218,5.621,14.716,1.141,8.729,0.090,0.969,0.263,-0.214,-0.092,0.610,93.333,40809.000,1.000
17.875,24.805,20.917,8.360,-2.685,11.502,-2.949,2.969,0.090,0.968,0.262,-0.336,-0.122,0.549,93.333,40810.000,1.000
6.511,10.809,6.333,-6.330,-10.171,-1.309,-16.086,-10.211,0.092,0.968,0.262,-0.305,0.000,0.458,93.333,40811.000,1.000
-0.858,-0.953,-5.388,-13.930,-10.595,-11.954,-24.763,-20.698,0.091,0.967,0.261,-0.275,-0.031,0.427,93.333,40812.000,1.000
-2.359,-4.741,-11.096,-14.827,-8.441,-11.757,-19.042,-20.641,0.094,0.966,0.262,-0.275,0.061,0.366,93.333,40813.000,1.000
-3.181,-4.866,-14.563,-15.400,-8.711,-6.808,-9.738,-17.806,0.094,0.967,0.263,-0.214,-0.031,0.366,93.333,40814.000,1.000
-8.121,-8.962,-21.532,-21.076,-10.859,-8.084,-11.243,-23.644,0.093,0.967,0.263,-0.275,0.061,0.305,93.333,40815.000,1.000
-17.205,-17.584,-32.253,-32.145,-11.960,-15.061,-19.639,-34.407,0.094,0.968,0.262,-0.122,0.214,0.214,93.333,40816.000,1.000
-25.816,-24.353,-39.805,-40.059,-11.129,-18.490,-21.589,-37.157,0.095,0.968,0.264,-0.153,0.244,0.214,93.333,40817.000,1.000
-28.893,-25.161,-38.698,-36.075,-9.648,-14.542,-14.325,-28.796,0.094,0.966,0.260,-0.122,0.305,0.153,93.333,40818.000,1.000
-25.656,-21.001,-30.740,-22.133,-7.942,-6.464,-4.230,-15.894,0.094,0.967,0.262,-0.122,0.397,0.061,93.333,40819.000,1.000
-19.914,-15.699,-22.284,-8.228,-5.367,0.337,2.090,-5.636,0.094,0.967,0.261,-0.061,0.427,0.000,93.333,40820.000,1.000
-16.121,-13.917,-18.764,-2.807,-2.685,1.079,1.180,-2.604,0.092,0.969,0.263,0.000,0.549,-0.122,93.333,40821.000,1.000
-15.569,-16.748,-20.248,-5.087,-2.083,-3.814,-2.769,-3.964,0.091,0.968,0.261,-0.031,0.580,-0.092,93.333,40822.000,1.000
-16.648,-19.578,-21.507,-5.967,-3.600,-8.260,-1.532,-0.568,0.089,0.970,0.262,-0.153,0.549,-0.183,93.333,40823.000,1.000
-17.257,-17.571,-18.181,-0.710,-4.552,-8.727,4.132,9.708,0.087,0.971,0.264,-0.183,0.427,-0.092,93.333,40824.000,1.000
-15.408,-10.975,-10.992,4.850,-4.052,-8.257,4.970,17.969,0.087,0.971,0.262,-0.183,0.488,-0.122,93.333,40825.000,1.000
-9.617,-2.412,-2.237,6.315,-3.157,-8.688,-0.938,18.702,0.085,0.973,0.263,-0.305,0.427,-0.122,93.333,40826.000,1.000
-1.291,6.841,7.505,8.252,-1.353,-6.025,-4.004,17.380,0.084,0.973,0.263,-0.336,0.488,-0.183,93.333,40827.000,1.000
5.337,14.133,16.218,13.425,1.401,0.290,-0.535,17.413,0.083,0.972,0.262,-0.305,0.488,-0.153,93.333,40828.000,1.000
7.545,14.539,18.653,15.382,2.964,1.760,-2.580,11.169,0.085,0.970,0.263,-0.336,0.366,-0.153,93.333,40829.000,1.000
6.927,8.301,13.341,8.684,3.245,-5.524,-16.761,-5.063,0.085,0.971,0.263,-0.397,0.275,-0.183,93.333,40830.000,1.000
6.694,3.101,6.821,-1.974,5.140,-11.869,-28.978,-19.924,0.083,0.970,0.264,-0.519,0.214,-0.122,93.333,40831.000,1.000
7.560,2.815,3.806,-9.882,9.350,-10.454,-28.087,-24.298,0.081,0.970,0.265,-0.610,0.092,-0.092,93.333,40832.000,1.000
7.832,2.032,0.546,-15.529,12.559,-8.247,-23.075,-24.613,0.082,0.970,0.261,-0.580,0.031,-0.092,93.333,40833.000,1.000
5.670,-3.472,-6.065,-21.217,12.037,-10.876,-22.810,-28.097,0.083,0.971,0.264,-0.641,0.031,-0.092,93.333,40834.000,1.000
0.304,-9.874,-12.520,-25.096,9.180,-13.230,-22.070,-30.703,0.083,0.971,0.263,-0.610,-0.061,-0.153,93.333,40835.000,1.000
-5.793,-11.571,-15.247,-24.793,8.075,-9.521,-14.899,-26.110,0.083,0.969,0.261,-0.610,-0.183,0.000,93.333,40836.000,1.000
-7.915,-7.922,-14.899,-19.845,11.227,-0.406,-4.168,-15.123,0.084,0.968,0.263,-0.641,-0.244,-0.031,93.333,40837.000,1.000
-5.458,-2.613,-12.624,-10.023,16.329,9.066,5.215,-3.018,0.085,0.970,0.259,-0.580,-0.336,-0.061,93.333,40838.000,1.000
-2.762,0.744,-8.487,1.864,18.349,13.635,11.915,5.485,0.086,0.970,0.262,-0.610,-0.366,0.000,93.333,40839.000,1.000
-3.338,1.050,-4.648,7.024,14.844,12.224,14.734,7.046,0.086,0.969,0.266,-0.549,-0.397,-0.092,93.333,40840.000,1.000
-6.219,-0.843,-4.364,0.276,9.199,8.076,12.026,2.211,0.088,0.969,0.266,-0.610,-0.366,0.000,93.333,40841.000,1.000
-7.005,-2.545,-6.704,-9.569,8.295,5.715,8.457,-1.379,0.090,0.971,0.265,-0.549,-0.427,0.031,93.333,40842.000,1.000
-2.922,-1.425,-6.896,-10.492,13.777,8.129,11.712,3.764,0.092,0.971,0.264,-0.397,-0.275,0.031,93.333,40843.000,1.000
2.786,1.628,-2.751,-2.598,18.338,12.354,18.631,14.471,0.092,0.970,0.263,-0.397,-0.275,0.000,93.333,40844.000,1.000
5.941,3.260,3.131,6.825,16.375,12.144,19.429,22.001,0.093,0.970,0.266,-0.488,-0.244,0.000,93.333,40845.000,1.000
8.861,3.697,7.627,13.885,13.197,8.642,14.726,23.844,0.092,0.970,0.267,-0.519,-0.153,0.031,93.333,40846.000,1.000
14.027,5.982,10.217,18.209,16.006,9.029,12.803,23.060,0.093,0.969,0.267,-0.366,-0.122,0.092,93.333,40847.000,1.000
16.002,9.706,11.803,19.997,20.671,13.738,14.857,20.897,0.092,0.971,0.267,-0.366,-0.031,0.183,93.333,40848.000,1.000
12.149,11.488,12.352,18.800,18.257,15.691,14.359,15.703,0.092,0.970,0.266,-0.458,0.122,0.275,93.333,40849.000,1.000
